customer_id,first_name,last_name,email,phone_number,dob,street_address,city,state,postal_code,country,risk_score_segment,created_at
CUST_0157,Neha,Gupta,cust_0157@example-bank.com,+91 6457005106,1983-04-23,"Flat 177, Block B",Pune,Maharashtra,628029,India,Medium,2025-08-30 13:32:16
CUST_0158,Sneha,Das,cust_0158@example-bank.com,+91 6270289662,1962-03-03,"Flat 133, Block A",Pune,Maharashtra,181976,India,Low,2025-05-26 10:07:15
CUST_0159,Priya,Nair,cust_0159@example-bank.com,+91 7306297761,1970-12-17,"Flat 302, Block A",Mumbai,Maharashtra,426987,India,Medium,2025-11-02 03:43:08
CUST_0160,Vikram,Rao,cust_0160@example-bank.com,+91 8106734287,2000-03-19,"Flat 299, Block B",Ahmedabad,Gujarat,529826,India,Low,2025-12-12 12:11:47
CUST_0161,Deepa,Patel,cust_0161@example-bank.com,+91 6655002465,1984-09-23,"Flat 369, Block C",Hyderabad,Telangana,379646,India,Low,2025-11-19 16:27:23
CUST_0162,Rahul,Verma,cust_0162@example-bank.com,+91 7873087228,1967-12-12,"Flat 31, Block A",Mumbai,Maharashtra,508413,India,Low,2025-10-01 06:41:24
CUST_0163,Suresh,Mehta,cust_0163@example-bank.com,+91 7441338659,1978-05-05,"Flat 435, Block B",Ahmedabad,Gujarat,753094,India,Low,2025-11-20 15:09:58
CUST_0164,Neha,Rao,cust_0164@example-bank.com,+91 8673605453,1978-12-24,"Flat 383, Block A",Delhi,Delhi,123090,India,Low,2026-03-24 00:54:55
CUST_0165,Priya,Das,cust_0165@example-bank.com,+91 7260906978,1988-01-30,"Flat 158, Block D",Chennai,Tamil Nadu,800255,India,Low,2025-06-28 01:05:16
CUST_0166,Shweta,Nair,cust_0166@example-bank.com,+91 8377326142,1998-11-15,"Flat 153, Block C",Kolkata,West Bengal,565661,India,Low,2025-07-28 17:44:38
CUST_0167,Amit,Kumbari,cust_0167@example-bank.com,+91 6622046219,1979-09-05,"Flat 303, Block B",Mumbai,Maharashtra,176873,India,Medium,2026-02-06 15:17:43
CUST_0168,Amit,Singh,cust_0168@example-bank.com,+91 9179978429,1975-05-11,"Flat 274, Block A",Mumbai,Maharashtra,230024,India,Low,2025-11-19 00:40:42
CUST_0169,Sneha,Mehta,cust_0169@example-bank.com,+91 8389747359,1963-02-03,"Flat 366, Block A",Ahmedabad,Gujarat,731659,India,Low,2025-04-11 15:33:09
CUST_0170,Vikram,Mehta,cust_0170@example-bank.com,+91 8255546870,1989-11-06,"Flat 107, Block C",Mumbai,Maharashtra,817176,India,Low,2025-12-22 19:26:05
CUST_0171,Neha,Kumbari,cust_0171@example-bank.com,+91 7449969893,1979-11-28,"Flat 9, Block D",Chennai,Tamil Nadu,459755,India,Medium,2026-01-21 21:13:58
CUST_0172,Amit,Nair,cust_0172@example-bank.com,+91 9561988301,1996-11-13,"Flat 169, Block C",Hyderabad,Telangana,500517,India,Low,2025-10-15 15:28:36
CUST_0173,Suresh,Sharma,cust_0173@example-bank.com,+91 8175054852,1979-09-09,"Flat 276, Block A",Pune,Maharashtra,138857,India,Medium,2025-05-05 06:24:17
CUST_0174,Shweta,Verma,cust_0174@example-bank.com,+91 7749575736,1999-04-01,"Flat 293, Block D",Pune,Maharashtra,629612,India,Low,2026-03-07 01:29:27
CUST_0175,Vijay,Mehta,cust_0175@example-bank.com,+91 9528436884,1986-05-08,"Flat 484, Block D",Bengaluru,Karnataka,695268,India,High,2026-02-17 03:32:09
CUST_0176,Neha,Sharma,cust_0176@example-bank.com,+91 7089175892,1968-11-09,"Flat 135, Block C",Ahmedabad,Gujarat,789567,India,Low,2025-08-10 05:32:06
CUST_0177,Rahul,Nair,cust_0177@example-bank.com,+91 7361827295,1991-06-07,"Flat 498, Block D",Kolkata,West Bengal,152107,India,Low,2026-02-28 15:12:39
CUST_0178,Suresh,Nair,cust_0178@example-bank.com,+91 6784258234,1966-11-24,"Flat 211, Block A",Chennai,Tamil Nadu,230813,India,Low,2025-08-12 15:32:59
CUST_0179,Sneha,Mehta,cust_0179@example-bank.com,+91 8209511030,1962-12-17,"Flat 454, Block D",Ahmedabad,Gujarat,183361,India,Low,2025-09-21 13:41:19
CUST_0180,Suresh,Das,cust_0180@example-bank.com,+91 7151573768,1984-09-19,"Flat 94, Block A",Bengaluru,Karnataka,197152,India,Low,2025-11-27 15:22:38
CUST_0181,Rahul,Joshi,cust_0181@example-bank.com,+91 7398815118,1983-01-20,"Flat 277, Block C",Kolkata,West Bengal,618990,India,Low,2025-08-16 15:10:07
CUST_0182,Ramesh,Gupta,cust_0182@example-bank.com,+91 8329886753,1984-10-23,"Flat 144, Block B",Ahmedabad,Gujarat,291469,India,Low,2026-02-06 17:56:15
CUST_0183,Rahul,Singh,cust_0183@example-bank.com,+91 8194943032,1972-09-20,"Flat 273, Block B",Chennai,Tamil Nadu,180524,India,Low,2025-08-16 16:06:02
CUST_0184,Suresh,Verma,cust_0184@example-bank.com,+91 9859663297,1986-01-29,"Flat 18, Block A",Pune,Maharashtra,451291,India,Low,2025-05-03 13:52:18
CUST_0185,Rahul,Mehta,cust_0185@example-bank.com,+91 9049959045,1978-07-11,"Flat 23, Block D",Kolkata,West Bengal,148557,India,Low,2026-01-10 09:09:44
CUST_0186,Sneha,Verma,cust_0186@example-bank.com,+91 9170183190,2000-06-12,"Flat 238, Block C",Kolkata,West Bengal,774096,India,Low,2025-06-01 02:01:08
CUST_0187,Vijay,Verma,cust_0187@example-bank.com,+91 7063707688,1993-05-05,"Flat 105, Block D",Mumbai,Maharashtra,797787,India,Medium,2025-09-16 08:05:42
CUST_0188,Amit,Singh,cust_0188@example-bank.com,+91 9997413477,1991-11-15,"Flat 267, Block B",Delhi,Delhi,488974,India,Low,2025-09-26 01:49:53
CUST_0189,Priya,Rao,cust_0189@example-bank.com,+91 9703110478,1968-05-03,"Flat 446, Block B",Chennai,Tamil Nadu,149983,India,Low,2025-11-02 23:18:05
CUST_0190,Amit,Kumbari,cust_0190@example-bank.com,+91 7833071158,1997-08-20,"Flat 375, Block C",Bengaluru,Karnataka,717458,India,Medium,2026-02-12 06:03:35
CUST_0191,Deepa,Nair,cust_0191@example-bank.com,+91 8765704346,1983-07-17,"Flat 44, Block B",Bengaluru,Karnataka,215372,India,Low,2025-10-05 01:54:11
CUST_0192,Vijay,Sharma,cust_0192@example-bank.com,+91 8337767966,1989-02-18,"Flat 328, Block A",Kolkata,West Bengal,745685,India,High,2025-07-03 13:32:22
CUST_0193,Ramesh,Rao,cust_0193@example-bank.com,+91 6602521989,1961-04-16,"Flat 202, Block C",Mumbai,Maharashtra,453196,India,Medium,2025-12-05 04:38:04
CUST_0194,Anjali,Singh,cust_0194@example-bank.com,+91 8227268415,1981-10-23,"Flat 393, Block D",Bengaluru,Karnataka,434261,India,Low,2025-11-13 20:09:25
CUST_0195,Vikram,Reddy,cust_0195@example-bank.com,+91 6052037733,1992-11-17,"Flat 44, Block C",Chennai,Tamil Nadu,415562,India,Low,2025-08-21 11:05:34
CUST_0196,Anjali,Mehta,cust_0196@example-bank.com,+91 6586407269,1969-11-23,"Flat 418, Block B",Kolkata,West Bengal,555739,India,Low,2026-02-24 18:55:26
CUST_0197,Vikram,Sharma,cust_0197@example-bank.com,+91 6502134225,1985-04-01,"Flat 351, Block D",Mumbai,Maharashtra,620653,India,Low,2025-04-25 08:21:34
CUST_0198,Ramesh,Rao,cust_0198@example-bank.com,+91 9003257345,1999-09-23,"Flat 456, Block D",Bengaluru,Karnataka,226795,India,Low,2025-06-22 21:32:39
CUST_0199,Rahul,Verma,cust_0199@example-bank.com,+91 9469553667,1973-12-12,"Flat 152, Block C",Ahmedabad,Gujarat,170357,India,Low,2026-01-20 19:29:16
CUST_0200,Suresh,Singh,cust_0200@example-bank.com,+91 9468158185,1966-11-14,"Flat 481, Block D",Kolkata,West Bengal,205334,India,Low,2025-05-12 17:31:07
CUST_0201,Deepa,Gupta,cust_0201@example-bank.com,+91 7153936869,1977-02-05,"Flat 262, Block A",Ahmedabad,Gujarat,742650,India,Low,2025-07-13 17:18:19
CUST_0202,Ramesh,Joshi,cust_0202@example-bank.com,+91 6194268012,1973-10-25,"Flat 122, Block D",Delhi,Delhi,165723,India,Low,2026-01-12 06:19:33
CUST_0203,Neha,Kumbari,cust_0203@example-bank.com,+91 7519572639,1991-05-25,"Flat 226, Block C",Delhi,Delhi,677225,India,Low,2026-01-21 16:14:35
CUST_0204,Vikram,Reddy,cust_0204@example-bank.com,+91 7366797835,1978-10-21,"Flat 200, Block A",Delhi,Delhi,250277,India,Low,2025-11-13 06:30:33
CUST_0205,Vijay,Kumbari,cust_0205@example-bank.com,+91 6078785997,1998-04-19,"Flat 12, Block C",Kolkata,West Bengal,841226,India,Medium,2026-02-20 23:31:23
CUST_0206,Neha,Singh,cust_0206@example-bank.com,+91 7112157104,1983-02-15,"Flat 415, Block B",Delhi,Delhi,121483,India,Low,2026-02-07 06:52:45
CUST_0207,Neha,Gupta,cust_0207@example-bank.com,+91 9069902533,1967-06-12,"Flat 388, Block C",Pune,Maharashtra,758675,India,Low,2025-07-01 19:29:31
CUST_0208,Anjali,Das,cust_0208@example-bank.com,+91 6355066583,1989-05-03,"Flat 303, Block D",Mumbai,Maharashtra,285342,India,Low,2026-01-02 00:35:55
CUST_0209,Shweta,Singh,cust_0209@example-bank.com,+91 9480553765,1993-01-17,"Flat 166, Block A",Pune,Maharashtra,564304,India,Low,2026-03-08 20:55:38
CUST_0210,Vikram,Rao,cust_0210@example-bank.com,+91 9774283571,1980-04-11,"Flat 234, Block C",Ahmedabad,Gujarat,560721,India,Low,2025-09-01 19:59:27
CUST_0211,Deepa,Mehta,cust_0211@example-bank.com,+91 6082294177,1967-11-28,"Flat 103, Block D",Kolkata,West Bengal,806867,India,Low,2025-12-07 17:23:21
CUST_0212,Amit,Singh,cust_0212@example-bank.com,+91 9142402598,1970-12-15,"Flat 4, Block D",Hyderabad,Telangana,245978,India,Low,2026-01-10 02:55:13
CUST_0213,Anjali,Gupta,cust_0213@example-bank.com,+91 9081598760,1986-12-31,"Flat 295, Block C",Mumbai,Maharashtra,621175,India,Low,2026-01-03 13:03:10
CUST_0214,Suresh,Kumbari,cust_0214@example-bank.com,+91 8675183818,1960-01-25,"Flat 283, Block A",Mumbai,Maharashtra,568492,India,Low,2026-01-03 06:19:02
CUST_0215,Vikram,Kumbari,cust_0215@example-bank.com,+91 8517418111,1985-02-14,"Flat 166, Block C",Ahmedabad,Gujarat,825986,India,Low,2025-06-10 08:06:11
CUST_0216,Suresh,Reddy,cust_0216@example-bank.com,+91 9002266076,1993-06-09,"Flat 62, Block D",Chennai,Tamil Nadu,802637,India,Low,2025-08-11 20:14:03
CUST_0217,Ramesh,Gupta,cust_0217@example-bank.com,+91 6162702334,1994-04-03,"Flat 316, Block C",Pune,Maharashtra,840810,India,Low,2025-10-28 18:12:56
CUST_0218,Rahul,Rao,cust_0218@example-bank.com,+91 9318476115,1985-07-14,"Flat 322, Block A",Pune,Maharashtra,316143,India,Low,2026-02-03 00:29:20
CUST_0219,Ramesh,Kumbari,cust_0219@example-bank.com,+91 7399944475,1962-11-16,"Flat 31, Block B",Chennai,Tamil Nadu,283268,India,Low,2025-05-21 12:45:28
CUST_0220,Neha,Nair,cust_0220@example-bank.com,+91 7566944170,1992-07-25,"Flat 112, Block B",Bengaluru,Karnataka,520377,India,Medium,2026-03-17 20:20:01
CUST_0221,Vijay,Das,cust_0221@example-bank.com,+91 7273242680,1987-02-06,"Flat 292, Block B",Pune,Maharashtra,690990,India,Low,2025-06-26 20:29:41
CUST_0222,Priya,Patel,cust_0222@example-bank.com,+91 9558811155,1987-02-12,"Flat 305, Block C",Pune,Maharashtra,509994,India,Low,2025-11-11 06:53:25
CUST_0223,Neha,Kumbari,cust_0223@example-bank.com,+91 6552498752,1996-04-24,"Flat 468, Block C",Chennai,Tamil Nadu,410174,India,Low,2026-03-05 04:53:36
CUST_0224,Suresh,Rao,cust_0224@example-bank.com,+91 7778696655,1986-02-17,"Flat 96, Block B",Chennai,Tamil Nadu,767991,India,Medium,2025-06-30 22:08:16
CUST_0225,Deepa,Singh,cust_0225@example-bank.com,+91 7508565527,1999-02-14,"Flat 197, Block B",Delhi,Delhi,409669,India,Low,2025-06-26 17:02:52
CUST_0226,Ramesh,Mehta,cust_0226@example-bank.com,+91 6999360648,1979-08-02,"Flat 316, Block C",Chennai,Tamil Nadu,777631,India,Low,2026-02-25 01:30:37
CUST_0227,Rahul,Singh,cust_0227@example-bank.com,+91 6601448753,1997-05-11,"Flat 463, Block D",Chennai,Tamil Nadu,604018,India,Low,2025-09-16 10:16:07
CUST_0228,Shweta,Gupta,cust_0228@example-bank.com,+91 6966657646,1982-12-23,"Flat 225, Block C",Bengaluru,Karnataka,762058,India,Low,2025-09-30 02:59:57
CUST_0229,Neha,Sharma,cust_0229@example-bank.com,+91 6925543870,1968-06-03,"Flat 115, Block D",Mumbai,Maharashtra,809764,India,Low,2026-01-26 20:22:51
CUST_0230,Sneha,Patel,cust_0230@example-bank.com,+91 6062811781,2000-10-27,"Flat 427, Block A",Mumbai,Maharashtra,516149,India,Low,2025-06-28 01:27:41
CUST_0231,Deepa,Rao,cust_0231@example-bank.com,+91 9209294392,1977-02-05,"Flat 154, Block D",Bengaluru,Karnataka,642082,India,Low,2026-03-10 05:53:52
CUST_0232,Priya,Reddy,cust_0232@example-bank.com,+91 9988548822,1976-02-20,"Flat 157, Block C",Hyderabad,Telangana,599693,India,Low,2025-12-28 14:24:45
CUST_0233,Anjali,Verma,cust_0233@example-bank.com,+91 8821720211,1977-09-27,"Flat 28, Block A",Bengaluru,Karnataka,528450,India,Medium,2026-02-17 13:39:52
CUST_0234,Deepa,Rao,cust_0234@example-bank.com,+91 6032131976,1990-05-14,"Flat 379, Block C",Mumbai,Maharashtra,163673,India,Low,2025-10-24 13:44:51
CUST_0235,Sneha,Patel,cust_0235@example-bank.com,+91 9955163842,1986-03-14,"Flat 404, Block C",Mumbai,Maharashtra,603515,India,Low,2026-02-16 10:59:15
CUST_0236,Vikram,Sharma,cust_0236@example-bank.com,+91 9828809274,1964-05-26,"Flat 300, Block B",Chennai,Tamil Nadu,569498,India,Low,2025-10-29 16:29:44
CUST_0237,Rahul,Singh,cust_0237@example-bank.com,+91 8194204153,1982-12-25,"Flat 498, Block A",Pune,Maharashtra,466695,India,Low,2025-10-11 06:45:46
CUST_0238,Neha,Gupta,cust_0238@example-bank.com,+91 9470979207,1985-07-09,"Flat 72, Block C",Hyderabad,Telangana,758565,India,Medium,2026-01-05 07:47:00
CUST_0239,Vikram,Patel,cust_0239@example-bank.com,+91 8190380477,1973-05-29,"Flat 462, Block A",Pune,Maharashtra,762365,India,Low,2025-09-03 03:39:28
CUST_0240,Priya,Reddy,cust_0240@example-bank.com,+91 7795286414,1988-07-11,"Flat 213, Block B",Kolkata,West Bengal,794904,India,Low,2025-12-16 22:25:43
CUST_0241,Shweta,Rao,cust_0241@example-bank.com,+91 9977784337,1998-12-18,"Flat 289, Block A",Mumbai,Maharashtra,760994,India,Low,2026-02-04 08:36:07
CUST_0242,Deepa,Nair,cust_0242@example-bank.com,+91 9739635860,1977-08-14,"Flat 59, Block C",Chennai,Tamil Nadu,552480,India,Low,2026-01-01 08:14:07
CUST_0243,Sneha,Reddy,cust_0243@example-bank.com,+91 7706281266,1998-02-26,"Flat 200, Block B",Mumbai,Maharashtra,304881,India,Low,2025-12-10 05:57:34
CUST_0244,Vijay,Patel,cust_0244@example-bank.com,+91 8424489704,1968-06-02,"Flat 474, Block D",Kolkata,West Bengal,834489,India,Low,2025-08-14 07:26:37
CUST_0245,Anjali,Verma,cust_0245@example-bank.com,+91 9114021616,1975-10-05,"Flat 129, Block A",Kolkata,West Bengal,612210,India,Low,2025-10-17 20:08:22
CUST_0246,Anjali,Mehta,cust_0246@example-bank.com,+91 6093689818,1982-06-12,"Flat 234, Block C",Hyderabad,Telangana,825274,India,Low,2025-04-29 12:41:29
CUST_0247,Neha,Singh,cust_0247@example-bank.com,+91 9795680609,1983-09-27,"Flat 73, Block C",Chennai,Tamil Nadu,200517,India,Low,2025-05-27 21:52:23
CUST_0248,Priya,Rao,cust_0248@example-bank.com,+91 6747550453,1978-05-15,"Flat 49, Block B",Hyderabad,Telangana,557548,India,Low,2025-10-06 16:26:50
CUST_0249,Anjali,Patel,cust_0249@example-bank.com,+91 7720946887,1979-04-02,"Flat 34, Block A",Pune,Maharashtra,180309,India,Low,2025-05-12 12:59:43
CUST_0250,Deepa,Sharma,cust_0250@example-bank.com,+91 6900882606,1977-05-07,"Flat 208, Block B",Pune,Maharashtra,281870,India,Low,2025-11-15 17:16:38
CUST_0251,Amit,Sharma,cust_0251@example-bank.com,+91 9820269156,1963-01-30,"Flat 32, Block D",Pune,Maharashtra,848453,India,Low,2025-10-05 07:03:32
CUST_0252,Sneha,Mehta,cust_0252@example-bank.com,+91 6337756631,1979-04-13,"Flat 481, Block D",Pune,Maharashtra,272532,India,Low,2025-06-28 20:19:29
CUST_0253,Deepa,Das,cust_0253@example-bank.com,+91 9559045645,1967-05-08,"Flat 80, Block C",Mumbai,Maharashtra,373721,India,Low,2025-05-17 12:37:20
CUST_0254,Rahul,Singh,cust_0254@example-bank.com,+91 9828787145,1993-03-30,"Flat 484, Block D",Ahmedabad,Gujarat,470610,India,Low,2025-12-17 12:38:36
CUST_0255,Vijay,Nair,cust_0255@example-bank.com,+91 7647848419,1990-04-02,"Flat 7, Block A",Mumbai,Maharashtra,836544,India,Low,2026-01-07 01:07:18
CUST_0256,Suresh,Verma,cust_0256@example-bank.com,+91 7627015288,1989-03-19,"Flat 64, Block D",Delhi,Delhi,629230,India,High,2025-06-03 01:04:24
CUST_0257,Priya,Singh,cust_0257@example-bank.com,+91 7342083005,1985-07-01,"Flat 314, Block B",Chennai,Tamil Nadu,280737,India,Medium,2025-06-14 01:37:14
CUST_0258,Vikram,Singh,cust_0258@example-bank.com,+91 9920143921,1992-03-15,"Flat 448, Block C",Bengaluru,Karnataka,286004,India,Low,2026-01-21 03:37:47
CUST_0259,Neha,Verma,cust_0259@example-bank.com,+91 8410710065,1996-11-14,"Flat 9, Block A",Mumbai,Maharashtra,392471,India,Low,2025-09-04 17:11:14
CUST_0260,Ramesh,Nair,cust_0260@example-bank.com,+91 6589394901,1990-03-27,"Flat 96, Block B",Chennai,Tamil Nadu,783176,India,Low,2025-11-18 11:16:41
CUST_0261,Sneha,Joshi,cust_0261@example-bank.com,+91 6562808447,1997-08-28,"Flat 469, Block C",Chennai,Tamil Nadu,848700,India,Medium,2025-09-15 02:16:02
CUST_0262,Priya,Gupta,cust_0262@example-bank.com,+91 7475848159,1968-11-02,"Flat 111, Block A",Delhi,Delhi,199935,India,Low,2026-02-15 06:15:47
CUST_0263,Suresh,Das,cust_0263@example-bank.com,+91 6455905245,1978-06-15,"Flat 210, Block D",Ahmedabad,Gujarat,351817,India,Low,2025-10-27 14:28:53
CUST_0264,Deepa,Singh,cust_0264@example-bank.com,+91 6513888142,1973-04-16,"Flat 419, Block A",Pune,Maharashtra,738672,India,Low,2025-06-30 03:19:13
CUST_0265,Amit,Rao,cust_0265@example-bank.com,+91 6587201789,1999-01-20,"Flat 145, Block A",Kolkata,West Bengal,458956,India,Low,2025-09-13 18:52:03
CUST_0266,Sneha,Singh,cust_0266@example-bank.com,+91 8024627372,2000-05-17,"Flat 69, Block D",Kolkata,West Bengal,383682,India,Low,2026-03-30 01:48:40
CUST_0267,Deepa,Das,cust_0267@example-bank.com,+91 8565001780,2000-12-18,"Flat 52, Block C",Chennai,Tamil Nadu,482310,India,Low,2026-03-24 09:16:46
CUST_0268,Suresh,Mehta,cust_0268@example-bank.com,+91 8814465553,1998-08-26,"Flat 269, Block B",Pune,Maharashtra,278712,India,Low,2025-05-07 05:16:52
CUST_0269,Neha,Nair,cust_0269@example-bank.com,+91 9229258301,1988-10-01,"Flat 96, Block C",Ahmedabad,Gujarat,804542,India,Low,2025-07-28 10:30:54
CUST_0270,Deepa,Verma,cust_0270@example-bank.com,+91 7538109483,1962-06-10,"Flat 85, Block C",Bengaluru,Karnataka,623458,India,Low,2025-07-18 07:02:20
CUST_0271,Ramesh,Rao,cust_0271@example-bank.com,+91 9964416046,2000-09-28,"Flat 187, Block C",Hyderabad,Telangana,356114,India,Low,2026-01-18 09:54:12
CUST_0272,Sneha,Kumbari,cust_0272@example-bank.com,+91 9981521801,1976-11-29,"Flat 295, Block D",Delhi,Delhi,590683,India,Low,2025-10-24 10:18:23
CUST_0273,Suresh,Mehta,cust_0273@example-bank.com,+91 7018677574,1981-07-21,"Flat 467, Block A",Ahmedabad,Gujarat,216079,India,Low,2025-10-17 14:50:05
CUST_0274,Suresh,Kumbari,cust_0274@example-bank.com,+91 6972995540,1990-05-24,"Flat 341, Block D",Pune,Maharashtra,395076,India,Low,2025-11-08 11:18:38
CUST_0275,Anjali,Singh,cust_0275@example-bank.com,+91 6762660653,1998-12-01,"Flat 253, Block B",Chennai,Tamil Nadu,479126,India,High,2025-10-02 14:54:08
CUST_0276,Rahul,Verma,cust_0276@example-bank.com,+91 9699243894,1995-05-01,"Flat 309, Block A",Mumbai,Maharashtra,310948,India,Low,2025-09-28 12:30:36
CUST_0277,Suresh,Das,cust_0277@example-bank.com,+91 9329418560,1977-05-21,"Flat 282, Block A",Kolkata,West Bengal,474415,India,Low,2025-09-15 06:12:51
CUST_0278,Suresh,Sharma,cust_0278@example-bank.com,+91 9938523009,1963-04-23,"Flat 181, Block B",Chennai,Tamil Nadu,411306,India,Low,2025-12-22 16:28:41
CUST_0279,Neha,Reddy,cust_0279@example-bank.com,+91 7254692092,1986-01-06,"Flat 323, Block B",Chennai,Tamil Nadu,138783,India,Low,2025-12-31 11:57:57
CUST_0280,Amit,Rao,cust_0280@example-bank.com,+91 8802785970,1962-01-17,"Flat 344, Block D",Ahmedabad,Gujarat,841963,India,Low,2025-08-30 15:12:45
CUST_0281,Neha,Patel,cust_0281@example-bank.com,+91 9309753676,1969-01-27,"Flat 243, Block D",Ahmedabad,Gujarat,628926,India,Low,2025-08-17 00:19:40
CUST_0282,Ramesh,Kumbari,cust_0282@example-bank.com,+91 9252701294,1971-06-29,"Flat 446, Block D",Delhi,Delhi,515179,India,Low,2025-04-10 16:09:06
CUST_0283,Vikram,Kumbari,cust_0283@example-bank.com,+91 9047788501,1967-01-09,"Flat 297, Block C",Hyderabad,Telangana,367350,India,Low,2025-08-05 01:00:54
CUST_0284,Anjali,Singh,cust_0284@example-bank.com,+91 6468557205,1974-10-05,"Flat 42, Block A",Mumbai,Maharashtra,832510,India,Medium,2025-12-10 14:24:13
CUST_0285,Vijay,Sharma,cust_0285@example-bank.com,+91 6173140483,1977-11-06,"Flat 72, Block C",Chennai,Tamil Nadu,253792,India,Low,2026-03-30 12:46:37
CUST_0286,Amit,Joshi,cust_0286@example-bank.com,+91 6239657036,1980-01-18,"Flat 388, Block D",Bengaluru,Karnataka,500009,India,Low,2025-11-12 13:24:07
CUST_0287,Vikram,Verma,cust_0287@example-bank.com,+91 7869787949,1967-05-12,"Flat 225, Block D",Chennai,Tamil Nadu,321002,India,Low,2025-04-18 07:09:48
CUST_0288,Amit,Verma,cust_0288@example-bank.com,+91 7070006063,1975-11-23,"Flat 196, Block C",Delhi,Delhi,230610,India,Medium,2025-06-30 08:05:49
CUST_0289,Ramesh,Joshi,cust_0289@example-bank.com,+91 6490865806,1989-04-21,"Flat 381, Block B",Hyderabad,Telangana,715987,India,Low,2026-01-30 03:06:06
CUST_0290,Suresh,Reddy,cust_0290@example-bank.com,+91 8770887574,1979-08-28,"Flat 35, Block A",Kolkata,West Bengal,377977,India,Low,2025-12-16 11:54:45
CUST_0291,Deepa,Nair,cust_0291@example-bank.com,+91 8961703615,1988-12-12,"Flat 422, Block A",Ahmedabad,Gujarat,612286,India,Low,2025-08-08 04:40:55
CUST_0292,Vijay,Verma,cust_0292@example-bank.com,+91 8358919120,1989-04-15,"Flat 32, Block A",Ahmedabad,Gujarat,518636,India,Low,2025-06-01 23:03:51
CUST_0293,Rahul,Sharma,cust_0293@example-bank.com,+91 7800680780,1982-11-04,"Flat 213, Block D",Hyderabad,Telangana,728395,India,Low,2025-09-17 16:09:54
CUST_0294,Shweta,Das,cust_0294@example-bank.com,+91 7615987453,1969-03-10,"Flat 42, Block A",Mumbai,Maharashtra,778893,India,Low,2025-07-17 05:47:07
CUST_0295,Suresh,Patel,cust_0295@example-bank.com,+91 9459623990,2000-09-24,"Flat 265, Block A",Kolkata,West Bengal,202043,India,Low,2025-08-05 20:37:14
CUST_0296,Vikram,Nair,cust_0296@example-bank.com,+91 7891556359,1980-06-19,"Flat 264, Block C",Delhi,Delhi,140834,India,Low,2025-04-09 17:36:55
CUST_0297,Rahul,Kumbari,cust_0297@example-bank.com,+91 8527863930,1990-10-28,"Flat 289, Block B",Delhi,Delhi,643207,India,Low,2025-11-09 08:35:40
CUST_0298,Anjali,Nair,cust_0298@example-bank.com,+91 9121283218,1969-02-11,"Flat 424, Block C",Ahmedabad,Gujarat,581338,India,Low,2025-04-22 04:25:30
CUST_0299,Anjali,Singh,cust_0299@example-bank.com,+91 6130427372,1971-01-04,"Flat 425, Block A",Mumbai,Maharashtra,528807,India,Low,2025-06-23 06:07:57
CUST_0300,Ramesh,Kumbari,cust_0300@example-bank.com,+91 9735658379,1992-07-16,"Flat 196, Block B",Pune,Maharashtra,324712,India,Low,2026-02-03 12:37:44
CUST_0301,Ramesh,Verma,cust_0301@example-bank.com,+91 6915612073,1973-05-30,"Flat 2, Block D",Hyderabad,Telangana,361723,India,Low,2026-02-17 20:43:46
CUST_0302,Sneha,Das,cust_0302@example-bank.com,+91 8237436645,1992-09-02,"Flat 340, Block A",Delhi,Delhi,444663,India,Low,2025-07-20 22:14:50
CUST_0303,Suresh,Das,cust_0303@example-bank.com,+91 8711993935,1998-12-05,"Flat 185, Block C",Bengaluru,Karnataka,318755,India,Low,2025-12-14 20:18:55
CUST_0304,Vijay,Das,cust_0304@example-bank.com,+91 6534760328,1961-11-29,"Flat 496, Block D",Chennai,Tamil Nadu,817120,India,Low,2025-07-08 05:42:22
CUST_0305,Neha,Joshi,cust_0305@example-bank.com,+91 7448459555,1968-09-05,"Flat 455, Block A",Hyderabad,Telangana,123686,India,Low,2025-10-20 23:25:58
CUST_0306,Rahul,Kumbari,cust_0306@example-bank.com,+91 6140389714,1963-10-25,"Flat 333, Block D",Pune,Maharashtra,585560,India,Low,2026-01-19 18:45:46
CUST_0307,Amit,Nair,cust_0307@example-bank.com,+91 7585746289,1965-01-13,"Flat 488, Block A",Delhi,Delhi,478254,India,Low,2025-11-27 23:20:41
CUST_0308,Priya,Das,cust_0308@example-bank.com,+91 6373970548,1981-08-22,"Flat 253, Block C",Mumbai,Maharashtra,746174,India,Low,2025-06-29 00:40:43
CUST_0309,Anjali,Mehta,cust_0309@example-bank.com,+91 8854565648,1984-04-09,"Flat 21, Block A",Pune,Maharashtra,789625,India,Low,2026-01-09 04:56:19
CUST_0310,Sneha,Joshi,cust_0310@example-bank.com,+91 8115690211,1963-09-05,"Flat 394, Block D",Kolkata,West Bengal,792169,India,Low,2026-01-30 02:23:06
CUST_0311,Deepa,Singh,cust_0311@example-bank.com,+91 9248230803,1963-04-28,"Flat 395, Block D",Chennai,Tamil Nadu,709611,India,Low,2025-04-12 15:31:52
CUST_0312,Ramesh,Sharma,cust_0312@example-bank.com,+91 6604771801,1986-04-26,"Flat 379, Block B",Mumbai,Maharashtra,556793,India,Low,2025-12-05 15:19:38
CUST_0313,Sneha,Patel,cust_0313@example-bank.com,+91 6527903257,1982-04-15,"Flat 444, Block B",Delhi,Delhi,611553,India,Low,2025-11-01 22:25:38
